dataset;stop-semantic;measure;test-type;Accuracy;Precision;Recall;F-Measure;Specificity;Fall-out;FDR
New York bus(lines=2);STOP_TRAFFIC_LIGHT_DISTANCE;LiuSchneiderClassifierTest;holdout;0.5565217391304348;0.5565217391304348;1.0;0.7150837988826816;0.0;1.0;0.4434782608695652
New York bus(lines=2);STOP_TRAFFIC_LIGHT_DISTANCE;MSMMoveEllipsesClassifierTest;holdout;1.0;1.0;1.0;1.0;1.0;0.0;0.0
San Francisco cab (Airport <-> Mall);STOP_TRAFFIC_LIGHT;MSMMoveDistanceClassifierTest;holdout;0.7298850574712644;0.8269230769230769;0.7478260869565218;0.7853881278538813;0.6949152542372882;0.30508474576271183;0.17307692307692307
San Francisco cab (Airport <-> Mall);STOP_TRAFFIC_LIGHT;MSTPClassifierTest;holdout;0.6609195402298851;0.6609195402298851;1.0;0.7958477508650519;0.0;1.0;0.3390804597701149
New York bus(lines=2);STOP_TRAFFIC_LIGHT;LCSSClassifierTest;holdout;0.9826086956521739;0.984375;0.984375;0.984375;0.9803921568627451;0.019607843137254943;0.015625
Dublin bus(lines=2);STOP_TRAFFIC_LIGHT_DISTANCE;CVTIClassifierTest;holdout;0.48951048951048953;1.0;0.0;0.0;1.0;0.0;0.0
New York bus(lines=2);STOP_TRAFFIC_LIGHT_DISTANCE;SWALEClassifierTest;holdout;0.6695652173913044;0.6756756756756757;0.78125;0.7246376811594203;0.5294117647058824;0.47058823529411764;0.32432432432432434
Dublin bus(lines=2);STOP_TRAFFIC_LIGHT;DTWClassifierTest;cross-validation;0.49657845495856723;0.6527777777777778;0.1529640572193764;0.22683657477855718;0.9086409689601178;0.0913590310398821;0.3472222222222222
Dublin bus(lines=2);STOP_TRAFFIC_LIGHT_DISTANCE;MSMMoveDistanceClassifierTest;cross-validation;0.9860999732691793;1.0;0.990909090909091;0.9953488372093023;1.0;0.0;0.0
San Francisco cab (Airport <-> Mall);STOP_TRAFFIC_LIGHT_DISTANCE;CVTIClassifierTest;cross-validation;0.43369272237196765;0.6254806828391735;1.0;0.7692636235520245;0.0;1.0;0.37451931716082665
Dublin bus(lines=2);STOP_TRAFFIC_LIGHT_DISTANCE;wDFClassifierTest;holdout;0.9370629370629371;0.9848484848484849;0.8904109589041096;0.935251798561151;0.9857142857142858;0.014285714285714235;0.015151515151515152
New York bus(lines=2);STOP_TRAFFIC_LIGHT_DISTANCE;wDFClassifierTest;holdout;1.0;1.0;1.0;1.0;1.0;0.0;0.0
Dublin bus(lines=2);STOP_TRAFFIC_LIGHT_DISTANCE;MSMClassifierTest;holdout;0.48951048951048953;1.0;0.0;0.0;1.0;0.0;0.0
New York bus(lines=2);STOP_TRAFFIC_LIGHT_DISTANCE;LCSSClassifierTest;cross-validation;0.8013063890589915;0.7117244656200371;0.9833068362480126;0.8167308303201292;0.4505490929424599;0.5494509070575402;0.28827553437996306
Dublin bus(lines=2);STOP_TRAFFIC_LIGHT_DISTANCE;LCSSClassifierTest;holdout;0.8321678321678322;0.9803921568627451;0.684931506849315;0.8064516129032259;0.9857142857142858;0.014285714285714235;0.0196078431372549
Dublin bus(lines=2);STOP_TRAFFIC_LIGHT_DISTANCE;MSMMoveAngleClassifierTest;holdout;0.986013986013986;0.9863013698630136;0.9863013698630136;0.9863013698630136;0.9857142857142858;0.014285714285714235;0.0136986301369863
San Francisco cab (Airport <-> Mall);STOP_TRAFFIC_LIGHT;DTWClassifierTest;holdout;0.6264367816091954;0.6524390243902439;0.9304347826086956;0.7670250896057348;0.03389830508474576;0.9661016949152542;0.3475609756097561
San Francisco cab (Airport <-> Mall);STOP_TRAFFIC_LIGHT_DISTANCE;HCSSClassifierTest;cross-validation;0.5341239892183288;0.6468078000573534;0.7903636426184747;0.7100919740472882;0.27804258804258797;0.7219574119574119;0.35319219994264667
Dublin bus(lines=2);STOP_TRAFFIC_LIGHT_DISTANCE;MSMClassifierTest;cross-validation;0.48265169740711034;1.0;0.0;0.0;1.0;0.0;0.0
Dublin bus(lines=2);STOP_TRAFFIC_LIGHT_DISTANCE;LiuSchneiderClassifierTest;cross-validation;0.4849238171611868;1.0;0.0047619047619047615;0.009302325581395349;1.0;0.0;0.0
San Francisco cab (Airport <-> Mall);STOP_TRAFFIC_LIGHT;MSMMoveDistanceClassifierTest;cross-validation;0.6654627133872417;0.7494983798604188;0.7352586282807237;0.7419042219847494;0.5878555828555829;0.41214441714441713;0.2505016201395812
San Francisco cab (Airport <-> Mall);STOP_TRAFFIC_LIGHT_DISTANCE;MSMClassifierTest;cross-validation;0.43369272237196765;0.6254806828391735;1.0;0.7692636235520245;0.0;1.0;0.37451931716082665
New York bus(lines=2);STOP_TRAFFIC_LIGHT;CVTIClassifierTest;cross-validation;0.45793018983466016;0.8985507246376813;0.2;0.13203883495145632;0.8;0.2;0.10144927536231885
San Francisco cab (Airport <-> Mall);STOP_TRAFFIC_LIGHT;SWALEClassifierTest;holdout;0.5919540229885057;0.6549295774647887;0.808695652173913;0.7237354085603114;0.1694915254237288;0.8305084745762712;0.34507042253521125
New York bus(lines=2);STOP_TRAFFIC_LIGHT_DISTANCE;ERPClassifierTest;holdout;0.45217391304347826;0.6666666666666666;0.03125;0.05970149253731343;0.9803921568627451;0.019607843137254943;0.3333333333333333
New York bus(lines=2);STOP_TRAFFIC_LIGHT_DISTANCE;MSMClassifierTest;holdout;0.5565217391304348;0.5565217391304348;1.0;0.7150837988826816;0.0;1.0;0.4434782608695652
Dublin bus(lines=2);STOP_TRAFFIC_LIGHT_DISTANCE;LCSSClassifierTest;cross-validation;0.8398289227479283;0.9866666666666667;0.9048256707831175;0.9420685478291968;0.9863636363636363;0.013636363636363646;0.013333333333333332
Dublin bus(lines=2);STOP_TRAFFIC_LIGHT_DISTANCE;MSMMoveAngleClassifierTest;cross-validation;0.9860999732691793;0.9955555555555555;0.9818918669982499;0.9885414700094408;0.9952380952380953;0.0047619047619047675;0.0044444444444444444
San Francisco cab (Airport <-> Mall);STOP_TRAFFIC_LIGHT_DISTANCE;MSMMoveEllipsesClassifierTest;cross-validation;0.6406648697214735;0.7295122604115938;0.7427856303689602;0.734592655448788;0.5405337155337155;0.4594662844662844;0.2704877395884062
New York bus(lines=2);STOP_TRAFFIC_LIGHT_DISTANCE;EDRClassifierTest;holdout;0.9217391304347826;1.0;0.859375;0.9243697478991597;1.0;0.0;0.0
San Francisco cab (Airport <-> Mall);STOP_TRAFFIC_LIGHT_DISTANCE;MSMMoveAngleClassifierTest;holdout;0.6379310344827587;0.7280701754385965;0.7217391304347827;0.7248908296943233;0.4745762711864407;0.5254237288135593;0.2719298245614035
Dublin bus(lines=2);STOP_TRAFFIC_LIGHT_DISTANCE;SWALEClassifierTest;holdout;0.6013986013986014;0.7;0.3835616438356164;0.495575221238938;0.8285714285714286;0.17142857142857137;0.3
Dublin bus(lines=2);STOP_TRAFFIC_LIGHT_DISTANCE;EDRClassifierTest;holdout;0.993006993006993;1.0;0.9863013698630136;0.993103448275862;1.0;0.0;0.0
New York bus(lines=2);STOP_TRAFFIC_LIGHT;HCSSClassifierTest;cross-validation;0.752112676056338;0.7172796934865902;0.9526548624273756;0.8092455163883734;0.48412213880409577;0.5158778611959043;0.28272030651340996
Dublin bus(lines=2);STOP_TRAFFIC_LIGHT;LCSSClassifierTest;cross-validation;0.8398289227479283;0.9866666666666667;0.9048256707831175;0.9420685478291968;0.9863636363636363;0.013636363636363646;0.013333333333333332
New York bus(lines=2);STOP_TRAFFIC_LIGHT_DISTANCE;HCSSClassifierTest;holdout;0.9652173913043478;0.9545454545454546;0.984375;0.9692307692307692;0.9411764705882353;0.05882352941176472;0.045454545454545456
